h,s,v,r,g,b
147.3127217390296,64.06118385629694,21.93866972667027,20,56,36
222.9521667868536,91.89488299351014,31.609033573747446,7,28,81
274.03402735985907,28.013108213893844,86.94098101719356,195,160,222
133.57536809309346,13.52264411951445,25.71389024600792,57,66,59
35.04908999716751,9.397593149582463,63.150902223161395,161,155,146
76.6828027489886,68.04407819993355,95.20516012967231,197,243,78
26.0281275972467,17.398978258967325,34.98817363155722,89,80,74
160.35353768782034,71.61449674438568,44.94247654453927,33,115,88
264.17183825938696,11.160691744928975,59.42290779233716,141,135,152
27.30774602334406,99.45407525907888,9.492180742408074,24,11,0
350.02475192007637,79.47572557450842,83.2110205715075,212,44,72
289.26239264796965,71.17610269513604,12.535729460919942,28,9,32
162.329175679562,41.53087161483111,87.06702923070641,130,222,195
226.1158890636779,30.294352416858604,44.16168515104815,78,86,113
67.22607067407904,9.590569733334519,48.464349979893704,122,124,112
109.65269879503909,38.27199412085278,33.59484064614735,59,86,53
34.293593604627574,58.496638637903246,2.426735806392366,6,5,3
30.73907570114929,10.803401151302495,50.75615013020571,129,123,115
85.93485125905418,68.5143597447711,70.18351827755085,126,179,56
303.8369473538651,59.54726276600493,54.02837732968937,138,56,133
352.0128541881029,63.86237374718851,40.74354484090743,104,38,46
229.93788824116555,36.296890686034146,22.129923003772547,36,39,56
174.73092437618553,74.22073474210933,99.66759988355862,66,254,238
104.00447677730409,85.93518218434963,72.1127490568303,68,184,26
30.29743222085367,35.663306667369895,18.928705454236837,48,40,31
86.75187029725984,63.11469554669744,57.59179388989482,106,147,54
332.44031458942044,77.04292938379571,34.54889649854687,88,20,51
159.27499503895558,19.270538228728707,23.407775309545343,48,60,56
98.46734004994883,42.01608426245767,54.941438109725894,102,140,81
268.157107493813,37.69301708246506,54.41505116549794,111,86,139
140.76175637597314,77.33707203551161,14.872822411821907,9,38,19
319.0877950994272,18.572572891375195,96.36984727069644,246,200,231
78.63805931160778,18.25119316343111,93.67346771186831,225,239,195
280.9804486972037,78.05396385594304,16.730145245238237,32,9,43
194.29270161126576,86.25078791519046,73.79681232695181,26,150,188
37.47922537200958,73.36935266858482,76.2330575847713,194,141,52
143.93530208708776,68.15391683212822,91.01140044784432,74,232,137
134.67554499986343,59.75425940968915,38.465846532545186,39,98,54
179.9800961474625,22.75725464200622,5.133934135876772,10,13,13
2.6115351320324454,21.145942766672388,95.04674383577564,242,193,191
145.4202608553211,31.083331641909396,20.396449877099897,36,52,43
123.69963529881674,85.16023399127602,15.894617399472178,6,41,8
344.3585859212938,7.078084137734653,61.12125496159686,156,145,148
358.3527088251899,63.436040214433675,29.9409243158415,76,28,29
14.124700767187441,39.31698416341756,38.48656093413745,98,69,60
266.99739526016106,70.7209961209057,62.360288426074085,97,47,159
260.288136507138,42.72725823035086,4.943601335267944,9,7,13
64.47549081868202,84.33670637117959,80.5952444686548,193,206,32
9.966801729957124,53.26011975597182,29.71767517197388,76,42,35
23.97872101280603,0.25769641484891803,28.345687712185665,72,72,72
304.2272146580284,27.028283004801644,64.68527728188764,165,120,162
82.85845538896739,93.46277856179948,86.7900948837248,143,221,14
17.74464090147599,99.12219099309989,4.779099231810724,12,4,0
94.25714712868795,17.81718777764951,58.13588922668953,133,148,122
73.34317421154901,49.35728476091374,67.01609629220503,152,171,87
296.0085288049075,90.14941166005434,12.08789252465856,29,3,31
321.70185745282294,38.68137137976384,56.19858429996576,143,88,123
45.50987498598133,23.856074476923506,85.30888257427416,218,205,166
180.5999935067381,49.59967326914185,9.630753344012465,12,24,25
354.2951616414296,91.66646010031936,32.75761214971558,84,7,14
170.69132163311718,41.262230368744504,86.76335892895102,130,221,207
245.72067768228405,58.31515458519001,7.56574510460295,9,8,19
270.54681685181555,63.617658872838255,17.00990468661545,30,16,43
253.48416072602757,71.72662267069813,83.11241521844066,94,60,212
312.9692355702458,7.73504002287233,8.82873993640423,23,21,22
340.6053091284056,58.22750622768949,6.111471537016122,16,7,9
211.9642883802737,87.06285547146895,23.291174087938394,8,32,59
157.85121638317537,95.90103710872337,56.00886752562395,6,143,92
48.17438683486855,93.91664122417016,20.5946492360207,53,43,3
174.4797231586299,81.60801618023945,44.464002515811615,21,113,105
331.55067895837846,1.7320580988489986,99.31194814829693,253,249,251
122.523291020954,79.46059510884086,12.23821289364626,6,31,7
4.989253919497658,45.60593874582186,42.48496329532971,108,63,59
160.104767191062,35.45291198781426,14.941671068333617,25,38,34
80.95320129452325,13.703977152993186,57.94708306601404,141,148,128
187.22681922774478,24.61632875843305,60.71397218975372,117,150,155
289.9496024438563,87.39434847451832,76.96275191063047,168,25,196
210.73282308412251,24.549630950353674,80.39756277205394,155,179,205
208.81277819101302,29.74658586982113,24.024695049031486,43,53,61
144.35346251218954,18.27753788105586,90.92534919729106,189,232,207
246.76056694273638,58.485529425500005,21.26796772009849,26,23,54
268.4487556925262,1.3673485997117263,20.119632204367367,51,51,51
26.896855212770543,23.689715478379657,84.74548836975855,216,188,165
286.5265836522444,53.67645725405779,12.37205118436231,28,15,32
185.85219630568886,89.32884327174078,34.45334832670499,9,80,88
52.76946804084686,15.535816485579645,43.91863133717533,112,110,95
202.6973342819913,13.560640980048078,82.25223151918341,181,199,210
277.290375888531,28.87562113803279,71.83203932370202,163,130,183
112.19558708880069,77.24627375768884,86.41552527886036,72,220,50
60.96215488559388,35.62839105425548,26.60622758695308,67,68,44
48.3892933633129,58.703906718088184,18.374696582197192,47,42,19
83.49322228267465,65.01793145675707,22.77258270878333,43,58,20
43.47159356248802,52.55089553618153,60.843172108335274,155,133,74
289.4602941290742,63.09198655686919,73.952493984881,168,70,189
184.617095039658,18.234403039668344,14.009099717527063,29,35,36
63.80339078714169,79.93596498255889,86.99513388221976,211,222,45
293.0645190009442,26.450748024517367,22.065576733898972,55,41,56
328.15521436286593,53.911435309265634,27.56249199130898,70,32,53
53.17332029064335,45.64352310579367,64.60858412407045,165,156,90
205.4671398830733,85.4549519290382,66.25563350506751,25,108,169
233.7150584464198,5.091915329693775,88.13162506035488,213,214,225
350.53803963832524,24.12581317328073,58.5239907348647,149,113,119
279.6939510967077,17.052030818637377,93.27012890771059,224,197,238
138.42843840078848,34.68655493525732,34.74293214206916,58,89,67
207.2815610493018,93.2546293955867,79.75106167537777,14,117,203
234.50273250405394,28.975991170212012,54.55475627039801,99,102,139
97.94131343316468,83.50896797403185,71.08755001838512,86,181,30
136.20770225995818,22.170203146488365,36.32698663254419,72,93,78
35.51356548030206,11.577706559073086,84.30795382098842,215,205,190
8.016431094738383,28.405057084960106,41.06585264146882,105,79,75
31.532481625653617,26.6237441733697,97.60154144176663,249,217,183
225.2861987964723,48.07311539971897,65.54972290370662,87,107,167
165.2991126708087,56.583574538928346,1.5209895321589784,2,4,3
58.01185694114143,25.801445657039945,70.29281718075275,179,178,133
77.24949361114699,68.17950962065362,35.34586379822318,72,90,29
90.51770647285744,86.37231040340205,66.41032480062805,95,169,23
21.184547738441253,86.66263695129035,8.093049833629152,21,9,3
249.76766843767,3.8595964329255272,19.84315066737714,49,49,51
64.25607452409379,79.17218005170115,58.66947142542214,141,150,31
218.11329131749568,57.628505632250835,76.75334414482494,83,124,196
265.85361867006577,11.397073682428061,36.63817647514285,87,83,93
155.21773280069706,13.046825717982058,18.184226612691145,40,46,44
279.1182987232386,9.636372198231236,98.60727880121144,243,227,251
285.19062048866687,13.598622803175854,0.9173298214308678,2,2,2
167.16965825386538,25.59527384715665,0.41029786554653835,1,1,1
62.78139614825007,51.7074855001036,53.796908955675526,134,137,66
103.6307197257757,17.19169706433408,99.55704848596451,222,254,210
343.57762228723885,38.22996229687787,27.469514564999287,70,43,51
46.46350866720443,32.57837639193573,68.73523585454669,175,162,118
203.6135102185775,19.95751273372257,54.136676854859765,110,127,138
70.22014092484282,28.810869729001286,21.60084684455881,52,55,39
200.71097214425865,74.79035351762207,14.54348639813643,9,28,37
324.9524320019643,68.95167755984666,18.12829508109852,46,14,33
176.3694477006345,89.56582980563712,10.938761314658096,3,28,26
22.088504135577544,37.607204626067436,53.31673976294742,136,104,85
345.4013617120204,66.61868951590218,70.47244293493584,180,60,89
114.51934252743189,35.537454931986815,10.639812744175025,18,27,17
70.52774468104091,81.08663292926177,86.28236934373557,189,220,42
169.66149368188871,9.503024933018356,43.00551798755661,99,110,108
270.6203984411905,67.62280620496422,60.07863926383921,102,50,153
13.471247615987396,30.004086579849453,11.43742370965688,29,22,20
110.83825537689042,8.798180357383977,62.50925483322494,148,159,145
18.41568203953063,28.775050105074907,93.22088332615725,238,190,169
290.3841542112076,48.13061228294697,31.949000409115968,75,42,81
61.47204186581074,87.68286678477631,41.55124735046299,104,106,13
91.88459342656,57.91755648730879,52.58400007259865,93,134,56
145.57226221130045,12.781813916323248,54.819695875614286,122,140,130
147.8562947248174,31.36650858840735,56.147174082105366,98,143,119
153.91411541181947,54.01404547897932,63.380259190581455,74,162,124
338.24157398746235,60.22431640653243,69.21164652295202,176,70,109
53.81782858257756,35.65099675829819,43.0791886756075,110,106,71
234.6402703603856,78.39274958185463,57.8684342579598,32,42,148
17.952121684775157,66.3699143687162,11.124915043066075,28,15,10
295.0418492130204,55.539904670852394,59.65213639492357,145,68,152
23.322644907185605,40.996407666953516,95.44167037614378,243,182,144
3.0057324581197786,31.72678644887379,95.52696797658666,244,170,166
311.42507226795857,73.73553268913258,46.115047237911,118,31,101
138.00341296543098,48.144035858955306,59.858924194785445,79,153,101
156.66016527191346,9.057293510632247,80.68073609045115,187,206,198
160.65615782186651,75.88441520716853,32.204186622272516,20,82,62
281.91858945379903,60.21294749639341,36.83027874826976,77,37,94
114.87187502835565,72.33005457220871,37.799298693609984,33,96,27
10.422844701424898,10.264783303652901,39.51454571509048,101,92,90
339.00969389760434,99.05136305229203,51.62923993590345,132,1,47
164.42692589996355,62.71129464320839,3.974382937622223,4,10,8
183.96237742451808,20.108261741681986,49.05160414732839,100,123,125
125.61509829944968,35.41539327552907,35.79694452128051,59,91,62
60.56509627729874,39.145488218628465,95.83929527014799,243,244,149
17.2174876637768,10.048568280828762,12.672188246315486,32,30,29
298.96579426621116,40.41222534295157,59.4298724479666,150,90,152
121.41977930736991,2.8408918383386883,96.60617065536488,239,246,240
225.20766231162227,2.264337765646207,39.595437260321376,99,99,101
317.58944986112374,50.58590179000484,37.30899378036676,95,47,81
349.8647308995997,17.890969504649547,49.233856446894265,126,103,107
31.625313825677352,6.697195201937034,67.96951773169457,173,168,162
86.17165625145327,3.9735854978286245,53.521260464947915,134,136,131
224.53604756229595,26.293210271835243,35.86454141487938,67,74,91
243.89937935372402,3.12681455022088,21.884191998660697,54,54,56
166.6568147794713,79.80974396375251,99.0035507762934,51,252,208
283.1955418203635,40.94095867901195,66.16904348263981,149,100,169
43.43070879389896,69.02149945417816,39.40952765834758,100,81,31
19.06348301596853,18.11962665300988,73.75733668276976,188,165,154
164.2682249614042,27.60229620992618,46.978886705638324,87,120,111
350.8678358936349,64.7350045377708,67.74989358256067,173,61,78
234.75990986978726,67.49400151970384,58.06394285664433,48,57,148
96.19585426412198,34.960623287990565,83.52535651558597,168,213,139
137.65783170252314,96.96270047042732,36.819544788459254,3,94,30
314.95637779079414,79.45155163723506,31.773140053220583,81,17,65
333.01277730856407,5.982617186090677,56.02343870579362,143,134,138
179.33387182561805,34.793503893462585,20.432053373574366,34,52,52
151.5675896051705,64.97042679127564,80.12866142272388,72,204,141
145.56272316405835,56.34451844685684,97.06755249615901,108,248,167
116.77432072075374,82.67249067400564,30.457398021882163,17,78,13
353.62867993631187,0.4700279551886455,17.74691161584827,45,45,45
21.558303490939004,5.8083528726113,61.52970053425191,157,151,148
270.4864055794332,20.44366497690111,53.11580370509683,122,108,135
223.1191359870233,77.11649616590638,76.96641495462072,45,87,196
322.4591199747178,50.399218350214014,52.0778069815087,133,66,108
83.15589175579969,3.621949671362934,70.70618674425766,178,180,174
189.83523628625008,73.796094281846,19.150507760308557,13,43,49
2.404914515655605,10.734876827152418,50.22185330331146,128,115,114
203.56369146613116,68.19465573259833,47.06351016644066,38,88,120
346.48680885285563,60.49896301450184,41.79085382166869,107,42,57
18.23583543090681,67.3358391751552,34.74087435267117,89,47,29
15.293392238186119,76.40349650203335,57.69641589266197,147,63,35
170.21121173261534,17.213615890997968,12.712484074621798,27,32,32
289.87415617487494,49.595461382021625,73.63417102340807,172,95,188
167.01537306491767,66.27080491681407,54.47830351156748,47,139,119
191.5876319383604,11.919973577047816,46.628354297045234,105,116,119
31.18847947354455,82.33961726620458,45.37882481547444,116,70,20
274.2764679368708,57.73733012263087,37.088982105325115,71,40,95
356.4987107927434,52.18926788839904,44.94555028012726,115,55,58
251.64210513995374,65.84911591590978,34.34954434136186,41,30,88
79.72206033619122,45.95954224672711,93.62004185263419,203,239,129
350.49096899660134,42.550342122016474,26.106730626044538,67,38,43
116.54492061485742,96.19878265044328,1.5984491588508787,0,4,0
152.11016060524895,75.19249155032558,62.40624455172761,39,159,104
245.62956411645385,15.667178305018957,53.82194602659265,118,116,137
316.2680840855421,98.96366174146809,16.90520124631898,43,0,32
334.9164423472187,96.77589780897252,99.75110407101577,254,8,111
192.20063917520898,26.77679340766361,86.04026291835723,161,207,219
112.48666792539227,62.99073370058355,81.24896885795836,93,207,77
117.99665452591798,70.09249227511509,42.99613327984295,35,110,33
147.75547840855904,35.50272452623948,90.83513058012582,149,232,187
234.30726108496964,27.14851555197695,84.3332916665738,157,162,215
340.45401904215987,21.839441136718698,29.51821133506347,75,59,64
231.85132488838158,77.5870840326982,68.47426226087232,39,58,175
155.03788228387717,93.7636695462748,70.22588014229039,11,179,109
151.94906824988695,38.21277891716974,26.052197243524432,41,66,55
